X,Y,ANNO,DESCRIZIO,NOTE,ID,LINK,X_COORD,Y_COORD,anno_n,icon_url
13.3755439925707,52.5195290364413,"2006",Berlino - Germania 2006 - by Giovanni Rosin - John,,,https://youtu.be/6rNX3q4oq7Q,,,"2006",./0.png
13.7367206622661,51.054082123088,"2006",Dresda - Germania 2006 - by Giovanni Rosin - John,,,https://youtu.be/eLfO-7mAoHw,,,"2006",./0.png
11.2863105632252,45.5379386457421,"2008",Chiampo 2008 - by Giovanni Rosin - John,,,https://youtu.be/QfYxdnO6pq0,,,"2008",./0.png
22.9611681866756,37.9477593722857,"2007",Micene - Corinto - Grecia 2007 - by Giovanni Rosin,,,https://youtu.be/-6uIxurx9ro,,,"2007",./0.png
22.7567854994535,37.7307451881405,"2007",Micene - Corinto - Grecia 2007 - by Giovanni Rosin,,,https://youtu.be/-6uIxurx9ro,,,"2007",./0.png
23.7284572125477,37.9684944198087,"2007",Atene Museo Archeologico Nazionale - Grecia 2007 - by Giovanni Rosin - John,,,https://youtu.be/G-QTMQ1Jtl4,,,"2007",./0.png
23.7261358125359,37.9671349238798,"2007",Atene - La Plaka - Sunion  - Grecia 2007 - by Giovanni Rosin -John,,,https://youtu.be/cJC064cs-G4,,,"2007",./0.png
24.0160587780733,37.659107190275,"2007",Atene - La Plaka - Sunion  - Grecia 2007 - by Giovanni Rosin -John,,,https://youtu.be/cJC064cs-G4,,,"2007",./0.png
21.7204594900898,38.2251744053372,"2007",Ancona Patrasso Olimpia - Grecia 2007 - by Giovanni Rosin - John,,,https://youtu.be/I12tDVUCYJ0,,,"2007",./0.png
21.6276034915267,37.6418722629715,"2007",Ancona Patrasso Olimpia - Grecia 2007 - by Giovanni Rosin - John,,,https://youtu.be/I12tDVUCYJ0,,,"2007",./0.png
13.5076913417817,43.620918138245,"2007",Ancona Patrasso Olimpia - Grecia 2007 - by Giovanni Rosin - John,,,https://youtu.be/I12tDVUCYJ0,,,"2007",./0.png
14.5212543563154,35.8961288464426,"2010",Malta 2010 - by Giovanni Rosin - John,,,https://youtu.be/GOUK1Z3-oRk,,,"2010",./0.png
14.4902669832164,35.8888213357033,"2010",Malta 2010 - Fotostory - Giovanni Rosin - John,,,https://youtu.be/vrsJ_McCTHE,,,"2010",./0.png
-3.19329386363591,55.9494011115711,"2010",Scozia - Edimburgo 2010 - Giovanni Rosin - John,,,https://youtu.be/vGF6ZLLANQU,,,"2010",./0.png
-4.22853087637999,57.4765394549618,"2010",Scozia - Inverness 2010 - by Giovanni Rosin - John,,,https://youtu.be/OfutKOcUnIo,,,"2010",./0.png
-5.06223049603698,57.5722458856062,"2010",Highlands Scozzesi - 2010 - by Giovanni Rosin - John,,,https://youtu.be/SBFYexjuKmU,,,"2010",./0.png
-4.45909200598454,57.2964654034894,"2010",Crociera sul Lago di Loch Ness - Scozia 2010 - by Giovanni Rosin - John,,,https://youtu.be/0V3xFl8jJII,,,"2010",./0.png
-5.47377597908944,56.4123281698937,"2010",Oban - Scozia 2010 - Giovanni Rosin - John,,,https://youtu.be/TcPTcrjRnTs,,,"2010",./0.png
-3.36199492732816,55.9475696080888,"2010",Volo Venezia - Edimburgo - Scozia 2010 - by Giovanni Rosin - John,,,https://youtu.be/1QfAoiGhp9s,,,"2010",./0.png
30.3951375750263,59.9259191144323,"2008",Russia - Fiume Neva al Tramonto - By Giovanni Rosin - John,,,https://youtu.be/V17Nc0VRd8c,,,"2008",./0.png
30.3080386699172,59.9341143674915,"2008",Russia - San Pietroburgo - Tramonto a San Isacco - Russia 2008 - by Giovanni Rosin - John,,,https://youtu.be/ZCcT1ska-fk,,,"2008",./0.png
30.3312393987866,59.9347390652851,"2008",Russia - Arrivo a San Pietroburgo 2008 - by Giovanni Rosin,,,https://youtu.be/MjEX0qdhj8o,,,"2008",./0.png
37.5576165510681,55.7292533422977,"2008",Russia - Mosca by night 2008 - by Giovanni Rosin - John,,,https://youtu.be/7FYJOwnTNHo,,,"2008",./0.png
37.6217922997527,55.7544875003775,"2008",Russia - Piazza Rossa - Mosca 2008 - by Giovanni Rosin - John,,,https://youtu.be/5eZ32JCkrUM,,,"2008",./0.png
17.8153068761116,43.3372251419946,"2009",Mostar 2009 - by Giovanni Rosin - John,,,https://youtu.be/FVX23QziKxw,,,"2009",./0.png
17.6780262886366,43.1910849907561,"2009",MEDJUGORJE 2009 - by Giovanni Rosin - John,,,https://youtu.be/9btkbEBtMxA,,,"2009",./0.png
16.2535426519296,43.5185270622476,"2009",Trogir 2009 - by Giovanni Rosin - John,,,https://youtu.be/4bQ2rwxfju8,,,"2009",./0.png
16.4377880730898,43.5079912447541,"2009",Spalato 2009 - by Giovanni Rosin - John,,,https://youtu.be/btXNA6QqDQM,,,"2009",./0.png
18.2181118487442,42.5800740209547,"2009",Ragusa Vecchia - 2009  - by Giovanni Rosin  - John,,,https://youtu.be/T7pZImSybBk,,,"2009",./0.png
18.0886045850312,42.6530932034079,"2009",Dubrovnik 2009 - by Giovanni Rosin - John,,,https://youtu.be/yepWkGcUfhI,,,"2009",./0.png
14.4587592107647,45.3338683802563,"2009",Verso la Bosnia - 2009  - by Giovanni Rosin - John,,,https://youtu.be/5kZ4tlIH8Kw,,,"2009",./0.png
15.0061808947797,40.4213752800638,"2011",Campania 2011 - PAESTUM - by Giovanni Rosin - John,,,https://youtu.be/7FfaK7zPEak,,,"2011",./0.png
14.2427827446245,40.5507643714242,"2011",Campania 2011 - Capri - by Giovanni Rosin - John,,,https://youtu.be/tQpnPYKUK64,,,"2011",./0.png
14.482496325793,40.7014546224047,"2011",Fotostory - Campania 2011 - by Giovanni Rosin - John,,,https://youtu.be/GNtkZf2KZB8,,,"2011",./0.png
11.5447495132243,45.5358943309384,"2012",Santuario di Monte Berico - Presepe - by Giovanni Rosin,,,https://youtu.be/GDJmsXuHRdA,,,"2012",./0.png
12.5995069187955,45.774501701414,"2012",Motta di Livenza - Presepio e Santuario Madonna Dei Miracoli - by Giovanni Rosin - John,,,https://youtu.be/n_iYUufFnTQ,,,"2012",./0.png
13.1580150155931,46.120554570863,"2012",Sintesi spettacolo - Presepe vivente di Brazzacco di Moruzzo - 2011 - by Giovanni Rosin - John,,,https://youtu.be/7GLUIOEHzNs,,,"2012",./0.png
13.1578305094568,46.1206991410624,"2012",Presepe vivente di Brazzacco di Moruzzo - 2011 - by Giovanni Rosin - John,,,https://youtu.be/TApJNr5MntE,,,"2012",./0.png
11.6681520304437,45.6158760127312,"2011",Presepio Vivente di San Pietro in Gu - 2011 - by Giovanni Rosin - John,,,https://youtu.be/-MLmsRgoFIw,,,"2011",./0.png
